type,prix,surface,quartier,date,adresse
Appartement,22500.0,46.0,Toulon,2024-07-19,BD GENERAL BROSSET
Maison,460000.0,71.0,Toulon,2024-07-25,AV JOSEPH GASQUET
Appartement,166900.0,47.0,Toulon,2024-07-22,RUE PIERRE BORIES
Appartement,90000.0,61.0,Toulon,2024-07-10,AV DE CLARET
Appartement,382000.0,87.0,Toulon,2024-07-24,RUE LIEUTENANT JOSEPH ANDRE
Maison,620000.0,90.0,Toulon,2024-07-25,RUE MASSENET
Appartement,224000.0,106.0,Toulon,2024-07-05,RUE VINCENT SCOTTO
Appartement,130000.0,50.0,Toulon,2024-07-17,AV CLOVIS HUGUES
Appartement,338000.0,35.0,Toulon,2024-07-16,RUE ESPANET
Appartement,338000.0,36.0,Toulon,2024-07-16,RUE ESPANET
Appartement,338000.0,36.0,Toulon,2024-07-16,RUE ESPANET
Appartement,338000.0,37.0,Toulon,2024-07-16,RUE ESPANET
Maison,505000.0,94.0,Toulon,2024-07-24,IMP DES LAVANDES
Appartement,93250.0,36.0,Toulon,2024-07-23,AV INFANTERIE DE MARINE
Appartement,116000.0,36.0,Toulon,2024-07-17,RUE JEAN BAPTISTE VIN
Maison,265000.0,75.0,Toulon,2024-07-16,AV JOSEPH GASQUET
Appartement,91300.0,47.0,Toulon,2024-07-05,AV DES ILES D OR
Appartement,112000.0,51.0,Toulon,2024-07-29,AV DE SIBLAS
Appartement,477000.0,107.0,Toulon,2024-07-29,LA TOUR D'IVOIRE
Appartement,210000.0,72.0,Toulon,2024-07-17,CITE EPARGNE LES DAHLIAS
Appartement,154218.0,50.0,Toulon,2024-07-29,AV COLONEL FABIEN
Appartement,180000.0,59.0,Toulon,2024-07-26,BD PIERRE TOESCA
Appartement,147200.0,53.0,Toulon,2024-07-29,CHE DE LA MAJOURANE
Appartement,132000.0,71.0,Toulon,2024-07-22,CRS LAFAYETTE
Maison,300000.0,164.0,Toulon,2024-07-19,AV JOSEPH LOUIS ORTOLAN
Appartement,160000.0,72.0,Toulon,2024-07-16,RUE AMABLE MABILY
Appartement,175000.0,42.0,Toulon,2024-07-01,BD DES ACACIAS
Appartement,152000.0,62.0,Toulon,2024-07-17,BD ALPHAND
Appartement,219000.0,88.0,Toulon,2024-07-01,AV EDOUARD LE BELLEGOU
Appartement,167000.0,65.0,Toulon,2024-07-02,AV FRANCOIS CUZIN
Appartement,87000.0,18.0,Toulon,2024-07-30,RUE DES TOMBADES
Appartement,87000.0,18.0,Toulon,2024-07-30,RUE DES TOMBADES
Appartement,233700.0,52.0,Toulon,2024-07-31,RUE CASTILLON
Appartement,143000.0,57.0,Toulon,2024-07-29,RUE PIERRE BORIES
Appartement,310000.0,92.0,Toulon,2024-07-29,RUE DENIS LITARDI
Appartement,78000.0,70.0,Toulon,2024-07-25,RUE CHEVALIER P CASSINE
Appartement,185000.0,89.0,Toulon,2024-07-30,RUE PAUL ARENE
Appartement,179476.0,53.0,Toulon,2024-07-25,AV FRANCOIS NARDI
Maison,693920.0,74.0,Toulon,2024-07-22,RUE VICTOR GELU PROLONGEE
Maison,693920.0,87.0,Toulon,2024-07-22,RUE VICTOR GELU PROLONGEE
Appartement,390000.0,103.0,Toulon,2024-07-18,VC MONTEE ST CHARLES
Appartement,112500.0,55.0,Toulon,2024-07-26,RUE DU SOUDAN
Appartement,106000.0,34.0,Toulon,2024-07-04,RUE CHARLES PONCY
Appartement,122000.0,68.0,Toulon,2024-07-18,LES MONIQUES
Appartement,155000.0,48.0,Toulon,2024-08-01,RUE LIEUTENANT LEANDRI
Appartement,397000.0,74.0,Toulon,2024-07-19,IMP LOUIS
Appartement,397000.0,66.0,Toulon,2024-07-19,IMP LOUIS
Appartement,118000.0,18.0,Toulon,2024-07-26,RUE LEBLOND SAINT HILAIRE
Appartement,118000.0,18.0,Toulon,2024-07-26,RUE LEBLOND SAINT HILAIRE
Appartement,230000.0,63.0,Toulon,2024-07-25,BD ENSEIGNE DE VAISSEAU GUES
Appartement,146000.0,56.0,Toulon,2024-07-25,RUE HENRI POINCARE
Maison,315000.0,81.0,Toulon,2024-07-12,RUE MARIUS ANDRIEU
Appartement,118000.0,18.0,Toulon,2024-07-26,RUE LEBLOND SAINT HILAIRE
Appartement,118000.0,18.0,Toulon,2024-07-26,RUE LEBLOND SAINT HILAIRE
Appartement,118000.0,18.0,Toulon,2024-07-26,RUE LEBLOND SAINT HILAIRE
Appartement,76500.0,31.0,Toulon,2024-07-22,RUE DES RIAUX
Appartement,97000.0,22.0,Toulon,2024-07-22,RUE MASSENA
Appartement,195000.0,67.0,Toulon,2024-07-17,AV DE SIBLAS
Appartement,342000.0,79.0,Toulon,2024-07-29,AV JOSEPH GASQUET
Appartement,186000.0,46.0,Toulon,2024-07-16,BD JEAN NOBLE
Appartement,125000.0,53.0,Toulon,2024-07-05,ALL DU DOCTEUR LAURES
Appartement,75000.0,22.0,Toulon,2024-07-22,RUE DE POMET
Maison,125000.0,80.0,Toulon,2024-08-02,RUE SAINTE ADELAIDE
Appartement,100000.0,62.0,Toulon,2024-07-23,BD LOUIS PICON
Appartement,99000.0,47.0,Toulon,2024-07-09,RUE FELIX PYAT
Maison,335000.0,71.0,Toulon,2024-07-16,RUE CASTEL BLAZE
Appartement,83000.0,38.0,Toulon,2024-07-12,AV DES LICES
Maison,575000.0,98.0,Toulon,2024-07-08,RUE VALES
Appartement,330000.0,122.0,Toulon,2024-07-08,RUE THOULON
Appartement,96000.0,68.0,Toulon,2024-07-29,AV SAINT ROCH
Appartement,77300.0,40.0,Toulon,2024-07-11,BD DOCTEUR CHARLES BARNIER
Appartement,264000.0,38.0,Toulon,2024-07-26,RUE JAHANDIEZ
Appartement,264000.0,50.0,Toulon,2024-07-26,RUE JAHANDIEZ
Appartement,230000.0,66.0,Toulon,2024-06-06,RUE JOSEPHINE
Appartement,210000.0,66.0,Toulon,2024-08-02,RUE CASSINI
Appartement,120000.0,15.0,Toulon,2024-07-18,AV DE LA RESISTANCE
Appartement,105000.0,53.0,Toulon,2024-08-02,RUE JEANNE D ARC
Appartement,30000.0,13.0,Toulon,2024-07-30,RUE MARQUETAS
Appartement,71320.0,20.0,Toulon,2024-07-11,BD DU 11 NOVEMBRE 1918
Appartement,22000.0,30.0,Toulon,2024-08-06,RUE GIMELLI
Appartement,153250.0,69.0,Toulon,2024-07-11,BD MEGE
Appartement,260000.0,76.0,Toulon,2024-07-22,AV DE LA VICTOIRE DU 8 5 1945
Appartement,163000.0,57.0,Toulon,2024-07-29,RUE FRANCOIS FABIE
Appartement,177000.0,73.0,Toulon,2024-07-11,RUE AUGUSTIN DAUMAS
Appartement,88000.0,37.0,Toulon,2024-07-29,BD LEON BOURGEOIS
Appartement,170000.0,55.0,Toulon,2024-07-30,RUE SANDIN
Appartement,200000.0,70.0,Toulon,2024-08-01,RUE PASCAL D ORIANO
Appartement,200000.0,70.0,Toulon,2024-08-01,RUE PASCAL D ORIANO
Appartement,77000.0,54.0,Toulon,2024-08-02,IMP BRUNO
Appartement,136000.0,72.0,Toulon,2024-07-12,PRIMEROSES
Appartement,157500.0,75.0,Toulon,2024-07-10,AV ARISTIDE BRIAND
Appartement,180941.0,76.0,Toulon,2024-08-02,AV BELLEGARDE
Appartement,62650.0,17.0,Toulon,2024-07-24,BD EDGAR AMIGAS
Appartement,106000.0,68.0,Toulon,2024-07-26,RUE LAMARTINE
Appartement,765000.0,171.0,Toulon,2024-07-23,BD AMIRAL DE GRASSE
Appartement,117582.0,19.0,Toulon,2024-07-23,BD DU DOCTEUR CUNEO
Appartement,290000.0,64.0,Toulon,2024-07-16,RUE GEORGES BERTON
Maison,637200.0,85.0,Toulon,2024-07-16,RUE KLEBER
Maison,382700.0,72.0,Toulon,2024-07-30,AV DES ILES D OR
Appartement,143200.0,54.0,Toulon,2024-07-12,RUE DANIEL BERTHELOT
Appartement,100000.0,65.0,Toulon,2024-07-18,RUE LAVIGERIE
Appartement,180000.0,82.0,Toulon,2024-07-30,RUE VICTOR REYMONENQ
Appartement,131370.0,47.0,Toulon,2024-08-02,PL A L HUILE
Appartement,185000.0,55.0,Toulon,2024-08-01,RUE DOCTEUR REYNAUD
Appartement,71000.0,33.0,Toulon,2024-07-26,AV DU 1ER BATAILLON CHOC
Maison,405000.0,83.0,Toulon,2024-07-19,CHE DE LA BARRE
Appartement,99000.0,61.0,Toulon,2024-07-19,AV DES LICES
Appartement,115000.0,57.0,Toulon,2024-07-17,RUE DE SUEZ
Appartement,192000.0,90.0,Toulon,2024-07-26,RUE GIMELLI
Appartement,225000.0,66.0,Toulon,2024-07-29,CHE DE RIGOUMEL
Maison,515000.0,121.0,Toulon,2024-07-18,LOT POLARIS
Appartement,118000.0,60.0,Toulon,2024-07-22,AV FORBIN
Appartement,220000.0,38.0,Toulon,2024-08-08,CHE DE LA BOSQUETTE
Appartement,215000.0,85.0,Toulon,2024-07-16,RUE PDT ROBERT SCHUMAN
Appartement,110000.0,65.0,Toulon,2024-07-16,AV DE CLARET
Appartement,52500.0,30.0,Toulon,2024-07-18,RUE JEAN JAURES
Appartement,70000.0,50.0,Toulon,2024-07-25,RUE DES BOUCHERIES
Appartement,171000.0,58.0,Toulon,2024-08-05,AV LOUIS BARTHOU
Appartement,273550.0,70.0,Toulon,2024-08-02,IMP LOUIS BONAMICI
Appartement,155000.0,74.0,Toulon,2024-08-02,CHE DE FORGENTIER
Appartement,153800.0,56.0,Toulon,2024-07-25,RUE DU CDT H THAL
Appartement,220000.0,74.0,Toulon,2024-07-12,AV DE LA RESISTANCE
Appartement,210245.0,60.0,Toulon,2024-07-16,AV JOSEPH GASQUET
Appartement,89000.0,47.0,Toulon,2024-07-24,RUE MICHEL DE BOURGES
Appartement,225000.0,77.0,Toulon,2024-07-26,RUE SANDIN
Maison,116000.0,28.0,Toulon,2024-07-12,AV DU 15E CORPS
Appartement,186000.0,59.0,Toulon,2024-07-30,CHE DE RIGOUMEL
Appartement,85000.0,52.0,Toulon,2024-07-19,AV GENERAL NOGUES
Appartement,195000.0,92.0,Toulon,2024-07-16,BD JULES MICHELET
Appartement,346000.0,73.0,Toulon,2024-08-09,VC MONTEE ST CHARLES
Appartement,163000.0,53.0,Toulon,2024-07-12,RUE GENERAL MICHEL AUDEOUD
Appartement,102000.0,43.0,Toulon,2024-08-01,AV COLONEL PICOT
Appartement,177250.0,56.0,Toulon,2024-07-29,CHE DU FORT ROUGE
Maison,389525.0,24.0,Toulon,2024-07-31,RUE MADEMOISELLE STRASSEL
Maison,389525.0,89.0,Toulon,2024-07-31,RUE MADEMOISELLE STRASSEL
Appartement,104000.0,52.0,Toulon,2024-07-25,AV ARISTIDE BRIAND
Appartement,168000.0,70.0,Toulon,2024-07-30,AV DE SIBLAS
Appartement,133000.0,55.0,Toulon,2024-08-02,RUE GEORGE SAND
Appartement,77000.0,36.0,Toulon,2024-07-29,AV NOBEL
Appartement,74000.0,36.0,Toulon,2024-07-31,RUE AUGUSTIN DAUMAS
Appartement,105000.0,55.0,Toulon,2024-07-30,BD DE L ESCAILLON
Appartement,154600.0,43.0,Toulon,2024-07-29,CHE DE LA MAURINIERE
Appartement,740000.0,158.0,Toulon,2024-08-05,AV DES VIGNETTES
Appartement,172650.0,40.0,Toulon,2024-07-29,CHE DE LA RESSENCE
Appartement,100000.0,61.0,Toulon,2024-08-08,AV DES LICES
Appartement,91180.0,30.0,Toulon,2024-07-25,RUE MIGNET
Appartement,206050.0,63.0,Toulon,2024-07-26,BD JEAN NOBLE
Appartement,220000.0,59.0,Toulon,2024-07-29,AV DU 1ER BATAILLON CHOC
Appartement,106000.0,45.0,Toulon,2024-08-05,RUE COULMIER
Appartement,100000.0,72.0,Toulon,2024-08-06,RUE PROFESSEUR ROUX
Appartement,25000.0,77.0,Toulon,2024-08-07,RUE DEJUSSIEU PONTCARRAL
Appartement,218000.0,91.0,Toulon,2024-07-30,AV DU 1ER BATAILLON CHOC
Appartement,219000.0,64.0,Toulon,2024-08-13,TRA DE LA LOUBE
Appartement,123000.0,68.0,Toulon,2024-08-09,AV DUSSAP
Appartement,248000.0,110.0,Toulon,2024-08-06,BD DE COSTE CHAUDE
Appartement,122500.0,58.0,Toulon,2024-08-09,RUE PIERRE BORIES
Appartement,220600.0,26.0,Toulon,2024-08-13,AV DU MARECHAL FOCH
Appartement,220600.0,105.0,Toulon,2024-08-13,AV DU MARECHAL FOCH
Appartement,255000.0,86.0,Toulon,2024-08-13,PL ALBERT 1ER
Appartement,123500.0,54.0,Toulon,2024-08-01,RUE DU MONT DES EAUX
Appartement,59000.0,25.0,Toulon,2024-07-26,RUE EDOUARD HERRIOT
Maison,425000.0,108.0,Toulon,2024-07-29,CHE ARTHUR
Appartement,105000.0,58.0,Toulon,2024-07-30,RUE CHARLES PONCY
Appartement,110000.0,40.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,40.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,40.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,40.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,23.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,30.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,27.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,27.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,23.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,30.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,20.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,27.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,32.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,32.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,32.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,32.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,32.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,25.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,23.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,23.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,20.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,23.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,25.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,25.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,21.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,22.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,25.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,38.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,39.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,36.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,34.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,24.0,Toulon,2024-07-30,AV DE BESAGNE
Appartement,110000.0,28.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,29.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,28.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,28.0,Toulon,2024-07-30,RUE FELIX BRUN
Appartement,110000.0,41.0,Toulon,2024-07-30,RUE LAINDET LALONDE
Appartement,110000.0,41.0,Toulon,2024-07-30,RUE LAINDET LALONDE
Appartement,110000.0,41.0,Toulon,2024-07-30,RUE LAINDET LALONDE
Appartement,110000.0,41.0,Toulon,2024-07-30,RUE LAINDET LALONDE
Appartement,88685.0,36.0,Toulon,2024-07-26,ALL AMIRAL COURBET
Appartement,111740.0,30.0,Toulon,2024-07-11,CHE DE LA CALADE
Maison,193000.0,22.0,Toulon,2024-08-05,BD DU FARON
Maison,193000.0,72.0,Toulon,2024-08-05,BD DU FARON
Appartement,132000.0,60.0,Toulon,2024-08-05,RUE AMABLE MABILY
Appartement,142000.0,62.0,Toulon,2024-08-06,RUE DU LT ANDRE FOURNIER
Maison,695600.0,124.0,Toulon,2024-08-19,RUE VICTOR THOURON
Appartement,349650.0,68.0,Toulon,2024-08-09,BD GRIGNAN
Appartement,179000.0,70.0,Toulon,2024-08-19,AV LOUIS BARTHOU
Appartement,110000.0,66.0,Toulon,2024-07-26,RUE NICOLAS LAUGIER
Appartement,120000.0,51.0,Toulon,2024-07-25,RUE LIEUTENANT LEANDRI
Appartement,1150000.0,133.0,Toulon,2024-08-05,AV DE LA RESISTANCE
Appartement,127000.0,56.0,Toulon,2024-07-26,RUE DE NICE
Appartement,77106.0,85.0,Toulon,2024-07-26,AV REGRUTTO
Appartement,215000.0,78.0,Toulon,2024-08-12,AV CONSTANT PERROUD
Appartement,150000.0,75.0,Toulon,2024-08-05,ALL AUMONIER ROBINEAU
Appartement,240000.0,81.0,Toulon,2024-07-24,AV EMILE VINCENT
Appartement,142280.0,59.0,Toulon,2024-07-30,RUE DAVID
Appartement,60000.0,64.0,Toulon,2024-07-12,AV SGT GABRIEL JOURDAN
Maison,280000.0,118.0,Toulon,2024-07-22,CHE DES FAVIERES
Maison,280000.0,118.0,Toulon,2024-07-22,CHE DES FAVIERES
Appartement,236500.0,90.0,Toulon,2024-07-22,BD DOCTEUR CHARLES BARNIER
Appartement,300000.0,80.0,Toulon,2024-08-20,CHE DE SAINT MARC
Appartement,133000.0,66.0,Toulon,2024-08-22,RUE GENERAL MICHEL AUDEOUD
Appartement,254000.0,59.0,Toulon,2024-08-20,AV PRE DES PECHEURS
Appartement,100000.0,36.0,Toulon,2024-07-25,RUE SAINTE MARTHE
Appartement,120000.0,74.0,Toulon,2024-07-25,CHE DE PLAISANCE
Appartement,160000.0,85.0,Toulon,2024-08-12,LE COLBERT
Appartement,18500.0,23.0,Toulon,2024-08-21,RUE JEAN JAURES
Appartement,245000.0,85.0,Toulon,2024-08-05,BD DELESCLUZE
Maison,950550.0,152.0,Toulon,2024-07-31,BD TRUCY
Appartement,608000.0,90.0,Toulon,2024-08-02,COR GENERAL DE GAULLE
Appartement,229000.0,60.0,Toulon,2024-07-30,AV JOSEPH LOUIS ORTOLAN
Maison,324000.0,85.0,Toulon,2024-07-29,RUE PYANET
Maison,200000.0,100.0,Toulon,2024-07-29,RUE ROSA BONHEUR
Appartement,127000.0,68.0,Toulon,2024-08-07,RUE LAMARTINE
Appartement,201000.0,63.0,Toulon,2024-08-12,AV D ENTRECASTEAUX
Appartement,210000.0,49.0,Toulon,2024-08-20,RUE CENTRALE
Appartement,228360.0,98.0,Toulon,2024-08-12,AV VAUBAN
Appartement,91000.0,56.0,Toulon,2024-08-06,RUE PIERRE BORIES
Appartement,185000.0,59.0,Toulon,2024-08-09,RUE ALEXANDRE VOLTA
Appartement,159500.0,53.0,Toulon,2024-08-20,ALL DU DOCTEUR LAURES
Appartement,156500.0,59.0,Toulon,2024-08-13,AV FORBIN
Appartement,165000.0,57.0,Toulon,2024-07-29,RUE MATHIEU
Appartement,390250.0,80.0,Toulon,2024-08-09,IMP SAINT DOMINIQUE
Appartement,139000.0,38.0,Toulon,2024-08-09,CHE DE PLAISANCE
Appartement,136000.0,68.0,Toulon,2024-08-14,LES MONIQUES
Appartement,13000.0,13.0,Toulon,2024-07-29,RUE CHARLES PONCY
Appartement,289100.0,69.0,Toulon,2024-07-30,AV DU PORT DE PLAISANCE
Maison,285000.0,53.0,Toulon,2024-08-05,RUE REINE JEANNE
Appartement,150000.0,75.0,Toulon,2024-08-09,RUE JEAN AICARD
Appartement,149000.0,60.0,Toulon,2024-08-02,CHE DE FORGENTIER
Appartement,180000.0,72.0,Toulon,2024-08-02,AV FRANKLIN ROOSEVELT
Appartement,98000.0,55.0,Toulon,2024-08-09,RUE MARCEL SEMBAT
Appartement,77000.0,50.0,Toulon,2024-06-28,RUE BERTHIER
Appartement,77000.0,50.0,Toulon,2024-06-28,RUE BERTHIER
Appartement,96000.0,57.0,Toulon,2024-08-12,PRIMEROSES
Appartement,105000.0,55.0,Toulon,2024-08-02,BD BEAUMARCHAIS
Appartement,234900.0,72.0,Toulon,2024-07-25,RUE AMABLE MABILY
Appartement,110870.0,44.0,Toulon,2024-08-08,RUE VINCENT COURDOUAN
Appartement,217500.0,80.0,Toulon,2024-07-19,RUE VICTOR REYMONENQ
Appartement,185000.0,93.0,Toulon,2024-08-05,RUE HENRI POINCARE
Maison,513125.0,120.0,Toulon,2024-08-08,RUE REINE JEANNE
Appartement,115000.0,21.0,Toulon,2024-08-05,CHE DE LA MAJOURANE
Appartement,430000.0,86.0,Toulon,2024-08-13,COR MARIUS ESCARTEFIGUE
Appartement,250000.0,81.0,Toulon,2024-07-25,RUE CHAMPOLLION
Appartement,130000.0,43.0,Toulon,2024-08-08,RUE VICTOR CLAPPIER
Appartement,106000.0,70.0,Toulon,2024-08-12,RUE D ANTRECHAUS
Appartement,344750.0,102.0,Toulon,2024-08-01,AV DE LA RESISTANCE
Appartement,344750.0,44.0,Toulon,2024-08-01,AV DE LA RESISTANCE
Maison,344750.0,33.0,Toulon,2024-08-01,AV DE LA RESISTANCE
Appartement,175000.0,67.0,Toulon,2024-08-09,LES MONIQUES
Appartement,202200.0,70.0,Toulon,2024-08-19,RUE GIMELLI
Appartement,73000.0,19.0,Toulon,2024-07-25,BD BAUCHIERE
Appartement,116550.0,39.0,Toulon,2024-07-25,RUE BOURSSET
Appartement,127230.0,47.0,Toulon,2024-08-05,BD DES ARMARIS
Appartement,123000.0,52.0,Toulon,2024-07-31,CHE DE RIGOUMEL
Appartement,203000.0,56.0,Toulon,2024-08-22,RUE DENIS LITARDI
Appartement,2070000.0,145.0,Toulon,2024-07-31,AV DE LA RESISTANCE
Appartement,76000.0,57.0,Toulon,2024-08-20,AV SGT GABRIEL JOURDAN
Maison,228000.0,52.0,Toulon,2024-07-30,RUE REINE JEANNE
Appartement,192000.0,53.0,Toulon,2024-08-19,CHE DU TEMPLE
Maison,316000.0,60.0,Toulon,2024-07-31,MTE CASSE COU
Appartement,60000.0,23.0,Toulon,2024-08-05,CHE DE PLAISANCE
Appartement,320000.0,61.0,Toulon,2024-08-14,RUE LT AVI PAUL JOSE LEONETTI
Appartement,320000.0,61.0,Toulon,2024-08-14,RUE LT AVI PAUL JOSE LEONETTI
Appartement,124500.0,41.0,Toulon,2024-07-30,RUE JEAN JAURES
Appartement,220000.0,102.0,Toulon,2024-08-01,AV DE LA RESISTANCE
Appartement,39000.0,13.0,Toulon,2024-08-01,RUE NOTRE DAME
Maison,570000.0,110.0,Toulon,2024-08-19,CHE DE PROVENCE
Maison,350000.0,79.0,Toulon,2024-08-21,RUE LOUIS JOUVET
Appartement,168000.0,86.0,Toulon,2024-08-20,BD LOUIS PICON
Appartement,185000.0,74.0,Toulon,2024-08-13,AV MAL DE LATTRE DE TASSIGNY
Appartement,229800.0,61.0,Toulon,2024-08-27,RUE DU RUISSEAU SAINT JOSEPH
Maison,350000.0,75.0,Toulon,2024-08-12,AV DES ILES D OR
Appartement,133000.0,53.0,Toulon,2024-08-14,RUE DE L INSTITUT
Appartement,250000.0,68.0,Toulon,2024-08-06,BD DES ARMARIS
Appartement,219000.0,63.0,Toulon,2024-08-09,AV JOSEPH LOUIS ORTOLAN
Appartement,87000.0,71.0,Toulon,2024-04-11,AV FORBIN
Maison,320000.0,79.0,Toulon,2024-08-08,CHE DE LA RESSENCE
Appartement,197000.0,65.0,Toulon,2024-08-08,CHE DE LA RESSENCE
Appartement,100000.0,42.0,Toulon,2024-08-28,BD FLAMENQ
Appartement,140000.0,66.0,Toulon,2024-08-22,CHEM VX CHEMIN DE STE MUSSE
Appartement,55100.0,88.0,Toulon,2024-08-28,RUE DEJUSSIEU PONTCARRAL
Appartement,220000.0,24.0,Toulon,2024-08-07,AV BIR HAKEIM
Appartement,220000.0,48.0,Toulon,2024-08-07,AV BIR HAKEIM
Appartement,220000.0,24.0,Toulon,2024-08-07,AV BIR HAKEIM
Appartement,78000.0,40.0,Toulon,2024-08-20,RUE MOREAU
Appartement,192000.0,38.0,Toulon,2024-08-23,RUE DE LA GLACIERE
Appartement,192000.0,48.0,Toulon,2024-08-23,RUE DE LA GLACIERE
Appartement,192000.0,48.0,Toulon,2024-08-23,RUE DE LA GLACIERE
Appartement,192000.0,50.0,Toulon,2024-08-23,RUE DE LA GLACIERE
Appartement,192000.0,40.0,Toulon,2024-08-23,RUE DE LA GLACIERE
Appartement,137000.0,62.0,Toulon,2024-08-27,RUE GENERAL MICHEL AUDEOUD
Appartement,153700.0,80.0,Toulon,2024-08-13,RUE COMMANDANT MORAZZANI
Appartement,174000.0,81.0,Toulon,2024-08-23,RUE VICTOR REYMONENQ
Maison,1483850.0,294.0,Toulon,2024-08-27,AV DE LA RESISTANCE
Appartement,97500.0,48.0,Toulon,2024-08-20,RUE DU CAP COLONNA
Maison,518300.0,80.0,Toulon,2024-08-27,AV DE BOURGOGNE
Appartement,58000.0,18.0,Toulon,2024-08-12,RUE LEBLOND SAINT HILAIRE
Appartement,135000.0,57.0,Toulon,2024-08-09,RUE GIMELLI
Appartement,168000.0,92.0,Toulon,2024-08-22,AV ARISTIDE BRIAND
Appartement,500000.0,25.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,25.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,25.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,28.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,25.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,25.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,27.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,500000.0,27.0,Toulon,2024-08-23,AV DE LA RESISTANCE
Appartement,91200.0,31.0,Toulon,2024-08-22,RUE AUGUSTIN DAUMAS
Appartement,102000.0,30.0,Toulon,2024-08-28,MTE JULES VERNE
Appartement,445500.0,102.0,Toulon,2024-07-16,BD MIRAMAR
Appartement,236000.0,61.0,Toulon,2024-08-30,CHE DE LA RESSENCE
Appartement,124000.0,66.0,Toulon,2024-08-22,IMP BRUNO
Appartement,220000.0,66.0,Toulon,2024-08-30,TRA DE LA LOUBE
Appartement,263330.0,100.0,Toulon,2024-08-22,AV DES DARDANELLES
Appartement,242500.0,82.0,Toulon,2024-08-30,RUE GIMELLI
Appartement,103000.0,64.0,Toulon,2024-08-30,BD BEAUMARCHAIS
Appartement,120500.0,67.0,Toulon,2024-08-13,AV FREDERIC PASSY
Appartement,85000.0,31.0,Toulon,2024-08-26,CHE DE RIGOUMEL
Appartement,90000.0,22.0,Toulon,2024-08-13,RUE JULES ALEXANDRE RENAUX
Appartement,146000.0,80.0,Toulon,2024-08-27,AV DUSSAP
Appartement,78000.0,49.0,Toulon,2024-08-22,AV DOCTEUR FONTAN
Appartement,73000.0,36.0,Toulon,2024-08-22,RUE GORLIER
Maison,350000.0,62.0,Toulon,2024-08-22,CHE ARTHUR
Appartement,174000.0,61.0,Toulon,2024-08-21,AV DES FILS MARESCOT
Appartement,185000.0,65.0,Toulon,2024-08-22,ALL DES LICES
Appartement,167000.0,42.0,Toulon,2024-08-30,BD BAZEILLES
Appartement,162845.0,60.0,Toulon,2024-08-21,CHE DE FORGENTIER
Maison,465000.0,82.0,Toulon,2024-08-12,IMP AMBROISE THOMAS
Appartement,159010.0,50.0,Toulon,2024-08-30,BD JACQUARD
Appartement,136000.0,28.0,Toulon,2024-08-14,RUE MIREILLE
Appartement,141000.0,65.0,Toulon,2024-09-03,PRIMEROSES
